id,name,comment,diameter_mm,end_year,is_H_gas,is_bothDirection,lat_mean,length_km,long_mean,max_cap_M_m3_per_d,max_pressure_bar,num_compressor,start_year,waterDepth_m,from_node_id,to_node_id,from_country_code,to_country_code,from_lat,to_lat,from_long,to_long,manually_added
INET_PL_1375_EE_1,Wijngaarden_Beverwijk_11,,923.7925292425738,2050,1.0,0.0,52.3745,17.20448800691053,4.677,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_387,INET_N_638,NL,NL,52.449,52.3,4.643,4.711,False
INET_PL_1375_EE_2,Wijngaarden_Beverwijk_12,,923.7925292425738,2050,1.0,0.0,52.213499999999996,20.9353334577913,4.6505,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_638,INET_N_1235,NL,NL,52.3,52.127,4.711,4.59,False
INET_PL_1375_EE_3,Wijngaarden_Beverwijk_13,,923.7925292425738,2050,1.0,0.0,52.0525,16.755171555824592,4.572,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1235,INET_N_1103,NL,NL,52.127,51.978,4.59,4.554,False
INET_PL_1375_EE_4,Wijngaarden_Beverwijk_14,,923.7925292425738,2050,1.0,0.0,51.9143935,19.051234170104795,4.6469635,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1103,INET_N_1623,NL,NL,51.978,51.850787,4.554,4.739927,False
INET_PL_1381_EE_0,Wijngaarden_Beverwijk_20,,923.7925292425738,2050,1.0,0.0,52.4683325,5.780716943726744,4.6715025,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_164,INET_N_387,NL,NL,52.487665,52.449,4.700005,4.643,False
INET_PL_1381_EE_1,Wijngaarden_Beverwijk_21,,923.7925292425738,2050,1.0,0.0,52.3745,17.20448800691053,4.677,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_387,INET_N_638,NL,NL,52.449,52.3,4.643,4.711,False
INET_PL_1381_EE_2,Wijngaarden_Beverwijk_22,,923.7925292425738,2050,1.0,0.0,52.213499999999996,20.9353334577913,4.6505,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_638,INET_N_1235,NL,NL,52.3,52.127,4.711,4.59,False
INET_PL_1381_EE_3,Wijngaarden_Beverwijk_23,,923.7925292425738,2050,1.0,0.0,52.0525,16.755171555824592,4.572,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1235,INET_N_1103,NL,NL,52.127,51.978,4.59,4.554,False
INET_PL_1381_EE_4,Wijngaarden_Beverwijk_24,,923.7925292425738,2050,1.0,0.0,51.9143935,19.051234170104795,4.6469635,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1103,INET_N_1623,NL,NL,51.978,51.850787,4.554,4.739927,False
INET_PL_1387_EE_0,Wijngaarden_Ewijk0,,923.7925292425738,2050,1.0,0.0,51.8553935,37.80432385679771,5.0149635,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1623,INET_N_958,NL,NL,51.850787,51.86,4.739927,5.29,False
INET_PL_1387_EE_1,Wijngaarden_Ewijk1,,923.7925292425738,2050,1.0,0.0,51.852683999999996,29.748523000899468,5.5061705,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_958,INET_N_475,NL,NL,51.86,51.845368,5.29,5.722341,False
INET_PL_1390,Ravenstein_Ewijk_1,,923.7925292425738,2050,1.0,0.0,51.813574,8.219888026428931,5.6918880000000005,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1212,INET_N_475,NL,NL,51.78178,51.845368,5.661435,5.722341,False
INET_PL_1392,Ravenstein_Ewijk_2,,923.7925292425738,2050,1.0,0.0,51.813574,8.219888026428931,5.6918880000000005,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1212,INET_N_475,NL,NL,51.78178,51.845368,5.661435,5.722341,False
INET_PL_1394,Ravenstein_Ewijk_3,,923.7925292425738,2050,1.0,0.0,51.813574,8.219888026428931,5.6918880000000005,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1212,INET_N_475,NL,NL,51.78178,51.845368,5.661435,5.722341,False
INET_PL_1396,Ravenstein_Ewijk_4,,923.7925292425738,2050,1.0,0.0,51.813574,8.219888026428931,5.6918880000000005,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1212,INET_N_475,NL,NL,51.78178,51.845368,5.661435,5.722341,False
INET_PL_1398_EE_0,Ewijk_Ommen_10,,923.7925292425738,2050,1.0,0.0,51.872684,7.252974040196485,5.751170500000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_475,INET_N_1547,NL,NL,51.845368,51.9,5.722341,5.78,False
INET_PL_1398_EE_1,Ewijk_Ommen_11,,923.7925292425738,2050,1.0,0.0,51.8995,9.47208314936208,5.849,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1547,INET_N_100,NL,NL,51.9,51.899,5.78,5.918,False
INET_PL_1398_EE_2,Ewijk_Ommen_12,,923.7925292425738,2050,1.0,0.0,51.92976615,12.816106012506927,5.996990950000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_100,INET_N_1668,NL,NL,51.899,51.9605323,5.918,6.0759819,False
INET_PL_1398_EE_3,Ewijk_Ommen_13,,923.7925292425738,2050,1.0,0.0,51.99126615,9.874421168966283,6.12799095,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1668,INET_N_8,NL,NL,51.9605323,52.022,6.0759819,6.18,False
INET_PL_1398_EE_4,Ewijk_Ommen_14,,923.7925292425738,2050,1.0,0.0,52.107,22.820072768710475,6.2735,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_8,INET_N_466,NL,NL,52.022,52.192,6.18,6.367,False
INET_PL_1398_EE_5,Ewijk_Ommen_15,,923.7925292425738,2050,1.0,0.0,52.350989999999996,35.534181991017824,6.392196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_466,INET_N_1083,NL,NL,52.192,52.50998,6.367,6.417392,False
INET_PL_1405_EE_0,Ewijk_Ommen_20,,923.7925292425738,2050,1.0,0.0,51.872684,7.252974040196485,5.751170500000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_475,INET_N_1547,NL,NL,51.845368,51.9,5.722341,5.78,False
INET_PL_1405_EE_1,Ewijk_Ommen_21,,923.7925292425738,2050,1.0,0.0,51.8995,9.47208314936208,5.849,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1547,INET_N_100,NL,NL,51.9,51.899,5.78,5.918,False
INET_PL_1405_EE_2,Ewijk_Ommen_22,,923.7925292425738,2050,1.0,0.0,51.92976615,12.816106012506927,5.996990950000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_100,INET_N_1668,NL,NL,51.899,51.9605323,5.918,6.0759819,False
INET_PL_1405_EE_3,Ewijk_Ommen_23,,923.7925292425738,2050,1.0,0.0,51.99126615,9.874421168966283,6.12799095,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1668,INET_N_8,NL,NL,51.9605323,52.022,6.0759819,6.18,False
INET_PL_1405_EE_4,Ewijk_Ommen_24,,923.7925292425738,2050,1.0,0.0,52.107,22.820072768710475,6.2735,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_8,INET_N_466,NL,NL,52.022,52.192,6.18,6.367,False
INET_PL_1405_EE_5,Ewijk_Ommen_25,,923.7925292425738,2050,1.0,0.0,52.350989999999996,35.534181991017824,6.392196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_466,INET_N_1083,NL,NL,52.192,52.50998,6.367,6.417392,False
INET_PL_1412_EE_0,Ewijk_Ommen_30,,923.7925292425738,2050,1.0,0.0,51.872684,7.252974040196485,5.751170500000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_475,INET_N_1547,NL,NL,51.845368,51.9,5.722341,5.78,False
INET_PL_1412_EE_1,Ewijk_Ommen_31,,923.7925292425738,2050,1.0,0.0,51.8995,9.47208314936208,5.849,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1547,INET_N_100,NL,NL,51.9,51.899,5.78,5.918,False
INET_PL_1412_EE_2,Ewijk_Ommen_32,,923.7925292425738,2050,1.0,0.0,51.92976615,12.816106012506927,5.996990950000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_100,INET_N_1668,NL,NL,51.899,51.9605323,5.918,6.0759819,False
INET_PL_1412_EE_3,Ewijk_Ommen_33,,923.7925292425738,2050,1.0,0.0,51.99126615,9.874421168966283,6.12799095,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1668,INET_N_8,NL,NL,51.9605323,52.022,6.0759819,6.18,False
INET_PL_1412_EE_4,Ewijk_Ommen_34,,923.7925292425738,2050,1.0,0.0,52.107,22.820072768710475,6.2735,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_8,INET_N_466,NL,NL,52.022,52.192,6.18,6.367,False
INET_PL_1412_EE_5,Ewijk_Ommen_35,,923.7925292425738,2050,1.0,0.0,52.350989999999996,35.534181991017824,6.392196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_466,INET_N_1083,NL,NL,52.192,52.50998,6.367,6.417392,False
INET_PL_1419_EE_0,Ommen_Scheemda_10,,923.7925292425738,2050,1.0,0.0,52.594989999999996,20.460969881264372,6.475196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1083,INET_N_1667,NL,NL,52.50998,52.68,6.417392,6.533,False
INET_PL_1419_EE_1,Ommen_Scheemda_11,,923.7925292425738,2050,1.0,0.0,52.8525,40.861381792006085,6.6375,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1667,INET_N_415,NL,NL,52.68,53.025,6.533,6.742,False
INET_PL_1419_EE_2,Ommen_Scheemda_12,,923.7925292425738,2050,1.0,0.0,53.1006753,22.806852620395404,6.8571972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_415,INET_N_1325,NL,NL,53.025,53.1763506,6.742,6.9723944,False
INET_PL_1423_EE_0,Ommen_Scheemda_20,,923.7925292425738,2050,1.0,0.0,52.594989999999996,20.460969881264372,6.475196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1083,INET_N_1667,NL,NL,52.50998,52.68,6.417392,6.533,False
INET_PL_1423_EE_1,Ommen_Scheemda_21,,923.7925292425738,2050,1.0,0.0,52.8525,40.861381792006085,6.6375,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1667,INET_N_415,NL,NL,52.68,53.025,6.533,6.742,False
INET_PL_1423_EE_2,Ommen_Scheemda_22,,923.7925292425738,2050,1.0,0.0,53.1006753,22.806852620395404,6.8571972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_415,INET_N_1325,NL,NL,53.025,53.1763506,6.742,6.9723944,False
INET_PL_1427_EE_0,Ommen_Scheemda_30,,923.7925292425738,2050,1.0,0.0,52.594989999999996,20.460969881264372,6.475196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1083,INET_N_1667,NL,NL,52.50998,52.68,6.417392,6.533,False
INET_PL_1427_EE_1,Ommen_Scheemda_31,,923.7925292425738,2050,1.0,0.0,52.8525,40.861381792006085,6.6375,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1667,INET_N_415,NL,NL,52.68,53.025,6.533,6.742,False
INET_PL_1427_EE_2,Ommen_Scheemda_32,,923.7925292425738,2050,1.0,0.0,53.1006753,22.806852620395404,6.8571972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_415,INET_N_1325,NL,NL,53.025,53.1763506,6.742,6.9723944,False
INET_PL_1431,Zuideropgaande_Vlieghuis_1,,923.7925292425738,2050,1.0,0.0,52.67,20.155866746130457,6.6815,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1667,INET_N_1580,NL,NL,52.68,52.66,6.533,6.83,False
INET_PL_1433,Zuideropgaande_Vlieghuis_2,,923.7925292425738,2050,1.0,0.0,52.67,20.155866746130457,6.6815,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1667,INET_N_1580,NL,NL,52.68,52.66,6.533,6.83,False
INET_PL_1435,Zuideropgaande_Vlieghuis_3,,923.7925292425738,2050,1.0,0.0,52.67,20.155866746130457,6.6815,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1667,INET_N_1580,NL,NL,52.68,52.66,6.533,6.83,False
INET_PL_1437,Scheemda_Oude Statenzijl_1,,923.7925292425738,2050,1.0,0.0,53.1891253,15.7606014512168,7.0886972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1325,INET_N_1101,NL,NL,53.1763506,53.2019,6.9723944,7.205,False
INET_PL_1439,Scheemda_Oude Statenzijl_2,,923.7925292425738,2050,1.0,0.0,53.1891253,15.7606014512168,7.0886972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1325,INET_N_1101,NL,NL,53.1763506,53.2019,6.9723944,7.205,False
INET_PL_1441,Scheemda_Oude Statenzijl_3,,923.7925292425738,2050,1.0,0.0,53.1891253,15.7606014512168,7.0886972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1325,INET_N_1101,NL,NL,53.1763506,53.2019,6.9723944,7.205,False
INET_PL_1443,Scheemda_Spijk,,923.7925292425738,2050,1.0,0.0,53.283175299999996,25.556740938564715,6.9016972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1325,INET_N_1397,NL,NL,53.1763506,53.39,6.9723944,6.831,False
INET_PL_1445,Spijk_Emden,,923.7925292425738,2050,1.0,0.0,53.3661,25.463554408982024,7.0186,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1397,INET_N_436,NL,DE,53.39,53.3422,6.831,7.2062,False
INET_PL_1447,Emden_Scheemda,,923.7925292425738,2050,1.0,0.0,53.2592753,24.131261902105113,7.0892972,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_436,INET_N_1325,DE,NL,53.3422,53.1763506,7.2062,6.9723944,False
INET_PL_1449_EE_0,Scheemda_Schuilenburg0,,923.7925292425738,2050,1.0,0.0,53.228175300000004,33.632112744752746,6.7351472,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1325,INET_N_1084,NL,NL,53.1763506,53.28,6.9723944,6.4979,False
INET_PL_1449_EE_1,Scheemda_Schuilenburg1,,923.7925292425738,2050,1.0,0.0,53.279277,12.47888805250129,6.40409,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1084,INET_N_572,NL,NL,53.28,53.278554,6.4979,6.31028,False
INET_PL_1449_EE_2,Scheemda_Schuilenburg2,,923.7925292425738,2050,1.0,0.0,53.234277,18.786141835445925,6.1901399999999995,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_572,INET_N_1333,NL,NL,53.278554,53.19,6.31028,6.07,False
INET_PL_1453_EE_0,Schuilenburg_Wieringermeer0,,923.7925292425738,2050,1.0,0.0,53.119054649999995,19.735818568380843,5.9812446,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1333,INET_N_1079,NL,NL,53.19,53.0481093,6.07,5.8924892,False
INET_PL_1453_EE_1,Schuilenburg_Wieringermeer1,,923.7925292425738,2050,1.0,0.0,53.05205465,20.309957673923662,5.7407446,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1079,INET_N_1035,NL,NL,53.0481093,53.056,5.8924892,5.589,False
INET_PL_1453_EE_2,Schuilenburg_Wieringermeer2,,923.7925292425738,2050,1.0,0.0,53.003,15.928225879206309,5.509,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1035,INET_N_1637,NL,NL,53.056,52.95,5.589,5.429,False
INET_PL_1453_EE_3,Schuilenburg_Wieringermeer3,,923.7925292425738,2050,1.0,0.0,52.853373000000005,33.29995995177424,5.239674,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1637,INET_N_1620,NL,NL,52.95,52.756746,5.429,5.050348,False
INET_PL_1458,Wieringermeer_Anna Paulowna_1,,923.7925292425738,2050,1.0,0.0,52.808373,19.173612894636275,4.936173999999999,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1620,INET_N_65,NL,NL,52.756746,52.86,5.050348,4.822,False
INET_PL_1462,Anna Paulowna_Beverwijk,,923.7925292425738,2050,1.0,0.0,52.6738325,42.22415000586116,4.7610025,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_65,INET_N_164,NL,NL,52.86,52.487665,4.822,4.700005,False
INET_PL_1464,Wieringermeer_Beverwijk,,923.7925292425738,2050,1.0,0.0,52.6222055,38.14998681520088,4.8751765,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1620,INET_N_164,NL,NL,52.756746,52.487665,5.050348,4.700005,False
INET_PL_1466,Zweekhorst_Emmerich,,923.7925292425738,2050,0.0,0.0,51.90026615,17.955040320817258,6.16299095,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1668,INET_N_438,NL,DE,51.9605323,51.84,6.0759819,6.25,False
INET_PL_1468,Belfeld_St Hubert,,923.7925292425738,2050,0.0,0.0,51.342,24.43822224513431,6.294499999999999,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_145,INET_N_1406,NL,DE,51.3,51.384,6.132,6.457,False
INET_PL_1470,Slagesle_Kopenhagen,,923.7925292425738,2050,1.0,0.0,55.519999999999996,92.17931319303908,11.905000000000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1375,INET_N_777,DK,DK,55.39,55.65,11.21,12.6,False
INET_PL_1472,Kopenhagen_Malmoe,,923.7925292425738,2050,1.0,0.0,55.625,26.219441009956352,12.803999999999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_777,INET_N_916,DK,SE,55.65,55.6,12.6,13.008,False
INET_PL_1474_EE_0,Malmoe_Stenungsund0,,923.7925292425738,2050,1.0,0.0,55.650000000000006,15.943471520427373,13.099,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_916,INET_N_896,SE,SE,55.6,55.7,13.008,13.19,False
INET_PL_1474_EE_1,Malmoe_Stenungsund1,,923.7925292425738,2050,1.0,0.0,55.785,29.259295191137003,13.0115,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_896,INET_N_818,SE,SE,55.7,55.87,13.19,12.833,False
INET_PL_1474_EE_2,Malmoe_Stenungsund2,,923.7925292425738,2050,1.0,0.0,55.9578535,21.476633250464843,12.7615,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_818,INET_N_612,SE,SE,55.87,56.045707,12.833,12.69,False
INET_PL_1474_EE_3,Malmoe_Stenungsund3,,923.7925292425738,2050,1.0,0.0,56.122853500000005,19.067213067268252,12.623,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_612,INET_N_632,SE,SE,56.045707,56.2,12.69,12.556,False
INET_PL_1474_EE_4,Malmoe_Stenungsund4,,923.7925292425738,2050,1.0,0.0,56.22,19.319960507277248,12.707999999999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_632,INET_N_11,SE,SE,56.2,56.24,12.556,12.86,False
INET_PL_1474_EE_5,Malmoe_Stenungsund5,,923.7925292425738,2050,1.0,0.0,56.3725,31.624289110483176,12.953,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_11,INET_N_816,SE,SE,56.24,56.505,12.86,13.046,False
INET_PL_1474_EE_6,Malmoe_Stenungsund6,,923.7925292425738,2050,1.0,0.0,56.587500000000006,21.60135687539683,12.953,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_816,INET_N_591,SE,SE,56.505,56.67,13.046,12.86,False
INET_PL_1474_EE_7,Malmoe_Stenungsund7,,923.7925292425738,2050,1.0,0.0,56.785,33.69877933238728,12.68,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_591,INET_N_478,SE,SE,56.67,56.9,12.86,12.5,False
INET_PL_1474_EE_8,Malmoe_Stenungsund8,,923.7925292425738,2050,1.0,0.0,57.0,26.91194413365278,12.375,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_478,INET_N_1554,SE,SE,56.9,57.1,12.5,12.25,False
INET_PL_1474_EE_9,Malmoe_Stenungsund9,,923.7925292425738,2050,1.0,0.0,57.4045,69.93208929033399,12.105,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1554,INET_N_548,SE,SE,57.1,57.709,12.25,11.96,False
INET_PL_1474_EE_10,Malmoe_Stenungsund10,,923.7925292425738,2050,1.0,0.0,57.8845,39.791263554810826,11.895,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_548,INET_N_1423,SE,SE,57.709,58.06,11.96,11.83,False
INET_PL_1486,Malmoe_Trelleborg,,923.7925292425738,2050,1.0,0.0,55.485,27.10308317200585,13.079,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_916,INET_N_1505,SE,SE,55.6,55.37,13.008,13.15,False
INET_PL_1488_EE_0,Halmstad_Gilaved0,,923.7925292425738,2050,1.0,0.0,56.82,41.308054376821,13.059999999999999,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_591,INET_N_655,SE,SE,56.67,56.97,12.86,13.26,False
INET_PL_1488_EE_1,Halmstad_Gilaved1,,923.7925292425738,2050,1.0,0.0,57.129999999999995,39.4031679483815,13.399999999999999,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_655,INET_N_542,SE,SE,56.97,57.29,13.26,13.54,False
INET_PL_1491_EE_0,Mantsala_Kyroskoski0,,923.7925292425738,2050,1.0,0.0,61.0769292,123.84549358983958,24.51180265,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_920,INET_N_1458,FI,FI,60.6638584,61.49,25.2836053,23.74,False
INET_PL_1491_EE_1,Mantsala_Kyroskoski1,,923.7925292425738,2050,1.0,0.0,61.575,35.121522463484744,23.4605,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1458,INET_N_804,FI,FI,61.49,61.66,23.74,23.181,False
INET_PL_1494,Strachocina_Husow,,923.7925292425738,2050,1.0,0.0,49.816844,44.482147984047806,22.1682075,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1429,INET_N_653,PL,PL,49.62671,50.006978,22.072274,22.264141,False
INET_PL_1496,Szoreg_Kiskundorozsma,,923.7925292425738,2050,1.0,0.0,46.28794095,10.667891328419122,20.12899,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1449,INET_N_762,HU,HU,46.302801,46.2730809,20.194969,20.063011,False
INET_PL_1498,Szoreg_Banatski Dvor,,923.7925292425738,2050,1.0,0.0,45.920012,87.86491660371837,20.334889500000003,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1449,INET_N_124,HU,RS,46.302801,45.537223,20.194969,20.47481,False
INET_PL_1500,Banatski Dvor_Novi Sad,,923.7925292425738,2050,1.0,0.0,45.403111499999994,59.20440171284479,20.147405,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_124,INET_N_1056,RS,RS,45.537223,45.269,20.47481,19.82,False
INET_PL_1502,Banatski Dvor_Belgrad,,923.7925292425738,2050,1.0,0.0,45.1636115,83.15831152517747,20.457405,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_124,INET_N_146,RS,RS,45.537223,44.79,20.47481,20.44,False
INET_PL_1504_EE_0,Sombor_Nils0,,923.7925292425738,2050,1.0,0.0,45.5245,78.77927740572999,19.47,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1387,INET_N_1056,RS,RS,45.78,45.269,19.12,19.82,False
INET_PL_1504_EE_1,Sombor_Nils1,,923.7925292425738,2050,1.0,0.0,45.0845,54.16226950160559,20.045,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1056,INET_N_136,RS,RS,45.269,44.9,19.82,20.27,False
INET_PL_1504_EE_2,Sombor_Nils2,,923.7925292425738,2050,1.0,0.0,44.845,18.150636271863682,20.355,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_136,INET_N_146,RS,RS,44.9,44.79,20.27,20.44,False
INET_PL_1504_EE_3,Sombor_Nils3,,923.7925292425738,2050,1.0,0.0,44.055,200.41647151560736,21.165,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_146,INET_N_1036,RS,RS,44.79,43.32,20.44,21.89,False
INET_PL_1509,Batajnica_Sarajevo,,923.7925292425738,2050,1.0,0.0,44.3775,188.2660975765657,19.3385,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_136,INET_N_1317,RS,BA ,44.9,43.855,20.27,18.407,False
INET_PL_1511_EE_0,Slobodnica_Lucko0,,923.7925292425738,2050,1.0,0.0,45.3813705,116.1471820012262,17.2604644,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1377,INET_N_1559,HR,HR,45.1566,45.606141,17.9314,16.5895288,False
INET_PL_1511_EE_1,Slobodnica_Lucko1,,923.7925292425738,2050,1.0,0.0,45.6830705,57.73082088723538,16.2347644,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1559,INET_N_890,HR,HR,45.606141,45.76,16.5895288,15.88,False
INET_PL_1514,Lucko_Bosiljevo,,923.7925292425738,2050,1.0,0.0,45.584999999999994,60.803308702483626,15.58,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_890,INET_N_201,HR,HR,45.76,45.41,15.88,15.28,False
INET_PL_1516_EE_0,Bosiljevo_Split0,,923.7925292425738,2050,1.0,0.0,44.815,134.8999957560718,15.445,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_201,INET_N_697,HR,HR,45.41,44.22,15.28,15.61,False
INET_PL_1516_EE_1,Bosiljevo_Split1,,923.7925292425738,2050,1.0,0.0,43.92,93.64841990457771,16.02,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_697,INET_N_1398,HR,HR,44.22,43.62,15.61,16.43,False
INET_PL_1519,Bosiljevo_Rjeka,,923.7925292425738,2050,1.0,0.0,45.379999999999995,65.96568059686663,14.86,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_201,INET_N_1234,HR,HR,45.41,45.35,15.28,14.44,False
INET_PL_1521,Rijeka_Pula,,923.7925292425738,2050,1.0,0.0,45.105000000000004,71.52580391873003,14.145,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1234,INET_N_1191,HR,HR,45.35,44.86,14.44,13.85,False
INET_PL_1523,Lucko_Rogatec,,923.7925292425738,2050,1.0,0.0,45.992944550000004,53.65447209322968,15.7900156,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_890,INET_N_1250,HR,SI,45.76,46.2258891,15.88,15.7000312,False
INET_PL_1525_EE_0,Rogatec_Murfeld0,,923.7925292425738,2050,1.0,0.0,46.31545130000001,21.210525905591492,15.7473773,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1250,INET_N_736,SI,SI,46.2258891,46.4050135,15.7000312,15.7947234,False
INET_PL_1525_EE_1,Rogatec_Murfeld1,,923.7925292425738,2050,1.0,0.0,46.55750675,35.239323342597935,15.7323617,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_736,INET_N_1010,SI,AT,46.4050135,46.71,15.7947234,15.67,False
INET_PL_1528_EE_0,Rogatec_Gorizia0,,923.7925292425738,2050,1.0,0.0,46.141944550000005,94.34984037766861,15.100015599999999,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1250,INET_N_875,SI,SI,46.2258891,46.058,15.7000312,14.5,False
